complaint-heavy,7550000,base-stale,3,16,136010592.56998,125230949.429829,147872780.059207,-1440887.143937,-1907874.287102,-1048499.738975,-0.010311,-0.013554,-0.007031,0.862439,0.853694,0.872106,0.193917,0.180421,0.205821,0.000474,0.000163,0.000756,783.75,734.014063,843.232813,0.062391,0.055357,0.069227,-1.437031,-1.747255,-1.176194,0.995804,0.993941,0.998248,0.914116,0.904632,0.923178,0.103632,0.090622,0.116866,0.000454,0.000216,0.00075,0.004196,0.001918,0.006306,0.376483,0.327116,0.434255,0.465751,0.414429,0.527103,0.014788,0.005477,0.026943,1.009022,1.006458,1.012248,0.869265,0.86055,0.878748,0.183767,0.168506,0.196351,0.000474,0.000195,0.000783,-0.009022,-0.01171,-0.006239,0.049474,0.040276,0.059702,0.052027,0.043842,0.061344,-0.000123,-0.002297,0.00194,1.014448,1.011179,1.017615,0.873065,0.863938,0.882398,0.179934,0.166146,0.192366,0.000302,6.7e-05,0.000592,-0.014448,-0.017635,-0.011377,0.079954,0.060505,0.101781,0.074091,0.054407,0.095051,0.124236,-0.001252,0.311237,1.008435,1.005612,1.011953,0.8723,0.862754,0.882011,0.191119,0.177606,0.204016,0.000474,0.000175,0.000761,-0.008435,-0.011292,-0.005949,0.072367,0.051347,0.09668,0.013594,-0.000451,0.03045,0.000212,-0.002019,0.002858
complaint-heavy,7550000,base-stale,7,16,135580323.493853,122760145.063698,146036487.209479,-1010618.067811,-1510111.795944,-477081.999242,-0.007058,-0.010507,-0.003337,0.856271,0.848089,0.864285,0.201826,0.191564,0.212827,0.003534,0.002217,0.005157,790.3125,740.279688,843.982813,0.064448,0.058549,0.069969,-2.220878,-2.879567,-1.547113,0.991675,0.98798,0.994975,0.915238,0.902078,0.924806,0.100712,0.08636,0.118278,0.002884,0.001936,0.004063,0.008325,0.005083,0.012297,0.416555,0.37626,0.462351,0.507953,0.457941,0.560832,0.107591,0.039681,0.180816,1.006535,1.002581,1.010166,0.864837,0.854478,0.873904,0.189731,0.177519,0.203361,0.003448,0.002108,0.004982,-0.006535,-0.010105,-0.00327,0.059659,0.048492,0.067639,0.0603,0.04801,0.068881,0.062845,-0.001095,0.188064,1.010701,1.006902,1.014897,0.869525,0.861133,0.877595,0.183284,0.171877,0.194452,0.002642,0.00133,0.00393,-0.010701,-0.014489,-0.006508,0.09232,0.071768,0.113641,0.091744,0.068632,0.116748,0.206887,0.060841,0.378787,1.003755,1.000392,1.007039,0.867691,0.858579,0.876034,0.196868,0.185684,0.208657,0.003545,0.002273,0.005224,-0.003755,-0.006691,-0.000419,0.076526,0.052076,0.101534,0.022121,0.001528,0.039519,-0.001925,-0.007141,0.003586
complaint-heavy,7550000,full-refresh,0,16,134569705.426043,122470778.265638,146723539.000498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,802.625,745.721875,856.429688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
complaint-heavy,7550000,stronger-but-stale,3,16,140212179.776827,127387324.034628,152832243.495389,-5642474.350785,-6996622.014171,-4440738.491735,-0.039793,-0.046969,-0.03345,0.780369,0.759163,0.799411,0.321955,0.296446,0.350907,0.010786,0.006914,0.013829,735.5625,685.98125,804.223438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complaint-heavy,7550000,weaker-but-fresh,0,16,80937739.366181,77765844.617034,83798825.135891,53631966.059861,44822121.207046,63328074.797244,0.382782,0.342345,0.425221,0.766763,0.759462,0.774756,0.015594,0.011143,0.021994,0.0,0.0,0.0,1361.0,1338.339062,1387.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,2760000,base-stale,0,16,75516901.908702,70061549.11955,81296736.237501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,239.514062,287.903125,0.014891,0.010474,0.019193,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,2760000,base-stale,1,16,76671440.850421,70802531.223019,83143955.193648,-1154538.941719,-1879191.295734,-422681.308829,-0.017553,-0.029621,-0.006777,0.902246,0.891938,0.913056,0.140651,0.128096,0.154545,0.001134,0.000398,0.001945,258.625,235.74375,280.703125,0.053775,0.047231,0.060453,-1.74266,-3.729159,-0.558694,1.000048,0.99185,1.006226,0.93848,0.930892,0.945565,0.085439,0.071727,0.09809,0.001096,0.000388,0.001813,-4.8e-05,-0.00592,0.008815,0.354525,0.276089,0.42555,0.38451,0.297157,0.462461,0.010951,0.00203,0.020331,1.014966,1.00452,1.026146,0.908264,0.898191,0.920307,0.132081,0.114357,0.14674,0.001125,0.000371,0.00186,-0.014966,-0.025151,-0.004628,0.064209,0.031534,0.103549,0.066584,0.032581,0.109053,0.001819,-0.001032,0.007004,1.018585,1.011311,1.027135,0.941641,0.928166,0.954746,0.080929,0.06234,0.098392,0.000883,0.000194,0.001677,-0.018585,-0.0263,-0.010347,0.43049,0.335331,0.53134,0.44086,0.339969,0.56231,0.067432,0.002087,0.193157,1.017823,1.008907,1.028065,0.905487,0.896802,0.915973,0.14101,0.12636,0.15368,0.001123,0.000269,0.00204,-0.017823,-0.028286,-0.009599,0.025527,-0.03457,0.077916,-0.01389,-0.105161,0.053605,0.003004,0.0,0.006638
dormancy-heavy,2760000,base-stale,3,16,76398249.920163,70215408.01812,81823098.902413,-881348.011461,-1524525.037471,-270353.096013,-0.013198,-0.023044,-0.004038,0.8966,0.887781,0.908186,0.149105,0.132627,0.161597,0.004929,0.002995,0.007144,259.375,233.964063,283.295312,0.054583,0.048766,0.060737,-1.257178,-1.923697,-0.697159,0.996138,0.987474,1.002629,0.930198,0.920855,0.938214,0.096237,0.078134,0.122796,0.004219,0.002486,0.005984,0.003862,-0.003326,0.011136,0.298655,0.175675,0.389634,0.351926,0.226053,0.450394,0.062971,0.010574,0.130107,1.012112,1.003551,1.020054,0.903054,0.894978,0.913054,0.139152,0.124994,0.151084,0.004905,0.002731,0.007054,-0.012112,-0.020085,-0.003555,0.05811,0.03507,0.082001,0.063942,0.038925,0.091359,0.003099,0.000236,0.007361,1.016745,1.010278,1.023034,0.939181,0.924416,0.95294,0.083018,0.065223,0.101291,0.003849,0.001927,0.00566,-0.016745,-0.022446,-0.010244,0.427983,0.319743,0.541399,0.443082,0.320849,0.56514,0.111839,0.013369,0.271304,1.014547,1.005299,1.02207,0.903265,0.894149,0.913603,0.143661,0.127359,0.156603,0.004902,0.002827,0.007097,-0.014547,-0.021955,-0.003823,0.056745,0.005177,0.110827,0.024519,-0.029025,0.07947,0.002304,-0.007313,0.011661
dormancy-heavy,2760000,base-stale,7,16,76119761.732787,70693353.944748,80902200.071158,-602859.824085,-1411191.527735,343756.63766,-0.010495,-0.021869,0.001282,0.887016,0.877879,0.898641,0.161264,0.139537,0.181754,0.022592,0.014225,0.032061,262.375,242.871875,285.670312,0.059367,0.053535,0.065233,-10.778118,-30.178357,-0.830259,0.991739,0.984222,0.999497,0.926346,0.916015,0.934992,0.098043,0.081146,0.118226,0.018988,0.012452,0.025141,0.008261,0.00141,0.016129,0.343409,0.267298,0.429064,0.398395,0.312455,0.490487,0.071987,-0.004359,0.164913,1.011768,0.999625,1.02295,0.891558,0.881424,0.903158,0.157227,0.133027,0.185469,0.022186,0.014071,0.031212,-0.011768,-0.024915,-0.00074,0.036326,0.012812,0.06475,0.022769,-0.007447,0.055477,0.012781,-0.000468,0.033144,1.015568,1.007993,1.024155,0.940508,0.930842,0.950537,0.081014,0.0678,0.094282,0.017034,0.010712,0.024425,-0.015568,-0.023104,-0.007936,0.471829,0.391988,0.545858,0.48184,0.386729,0.571962,0.213647,0.083424,0.36528,1.00953,0.999057,1.017989,0.892389,0.880741,0.904268,0.161841,0.136604,0.187507,0.022557,0.014702,0.030564,-0.00953,-0.019396,0.001202,0.044433,-0.008954,0.101032,-0.008146,-0.055583,0.033292,-0.002191,-0.011984,0.008076
dormancy-heavy,2760000,full-refresh,0,16,75516901.908702,69183439.890827,81416570.493824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,235.592187,291.795312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dormancy-heavy,2760000,stronger-but-stale,3,16,77618059.649192,71874630.415634,84269945.07584,-2101157.740491,-2948887.784461,-1314795.010703,-0.029839,-0.041033,-0.017347,0.811723,0.788385,0.839102,0.280502,0.228008,0.321733,0.058357,0.035819,0.079275,259.6875,232.384375,285.157812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,2760000,weaker-but-fresh,0,16,29648476.152364,26770112.232283,32123410.984216,45868425.756337,38534220.349979,53350389.534147,0.591371,0.531266,0.638261,0.715782,0.669271,0.758969,0.059577,0.038974,0.085793,0.0,0.0,0.0,548.875,531.553125,567.548437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,5480000,base-stale,0,16,121675044.271655,110856202.711832,129888379.031823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,559.6875,526.6625,593.809375,0.014891,0.010698,0.018983,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,5480000,base-stale,1,16,123443409.510555,114111087.212266,132039177.451291,-1768365.2389,-2193729.959075,-1353189.565132,-0.014804,-0.018082,-0.011638,0.874913,0.867319,0.882793,0.187526,0.176416,0.198187,0.000551,0.000182,0.000945,540.75,507.964063,580.109375,0.053775,0.047816,0.059766,-2.317979,-3.731602,-1.313526,0.994522,0.99165,0.997292,0.935413,0.929639,0.94142,0.084006,0.075752,0.092697,0.000531,0.000171,0.000932,0.005478,0.002273,0.008599,0.480447,0.438109,0.532022,0.549589,0.507694,0.598136,0.010923,0.003033,0.018892,1.013219,1.0104,1.015805,0.882066,0.872752,0.889612,0.176227,0.163187,0.189254,0.000551,0.000124,0.000961,-0.013219,-0.015995,-0.010056,0.057913,0.04447,0.069316,0.061175,0.047775,0.073288,0.000294,-0.000239,0.000893,1.018795,1.015725,1.022011,0.885322,0.875532,0.89386,0.171671,0.159354,0.184596,0.000432,9.7e-05,0.00084,-0.018795,-0.021741,-0.015687,0.084213,0.060617,0.108907,0.085229,0.063217,0.10891,0.060731,-0.003556,0.187093,1.013963,1.011051,1.016725,0.879378,0.871193,0.88698,0.183883,0.173278,0.194856,0.000549,0.000186,0.001057,-0.013963,-0.016848,-0.010847,0.034249,0.012457,0.053101,0.017918,-0.001687,0.038124,0.001388,-0.001506,0.005358
dormancy-heavy,5480000,base-stale,3,16,123170623.281453,114175560.013881,132077639.840386,-1495579.009799,-1935173.168979,-1112850.430805,-0.012404,-0.015957,-0.009123,0.870921,0.863435,0.87841,0.19009,0.179375,0.200612,0.002457,0.001416,0.003549,542.0625,505.529688,581.254687,0.054583,0.049236,0.059588,-4.504328,-8.905452,-1.459808,0.99285,0.989696,0.995683,0.932276,0.925934,0.939945,0.084945,0.074013,0.095509,0.002072,0.001153,0.003001,0.00715,0.003473,0.010611,0.472031,0.419915,0.521473,0.551214,0.496344,0.602639,0.072636,0.019464,0.131548,1.011213,1.008283,1.01421,0.877103,0.868543,0.883395,0.179912,0.171079,0.192072,0.002458,0.001406,0.003539,-0.011213,-0.014636,-0.007848,0.046887,0.028365,0.06726,0.052207,0.035626,0.071909,-3e-06,-0.002155,0.002191,1.019153,1.015334,1.023202,0.883144,0.874683,0.891506,0.173464,0.161039,0.185115,0.001924,0.001106,0.002734,-0.019153,-0.022709,-0.015302,0.094437,0.062959,0.122511,0.086665,0.056541,0.115894,0.104237,-0.005507,0.263103,1.010336,1.007096,1.013861,0.879064,0.871837,0.886457,0.183614,0.172186,0.193954,0.002448,0.001337,0.003483,-0.010336,-0.014138,-0.007099,0.062143,0.039515,0.086391,0.033317,0.015699,0.051397,0.000784,-0.00522,0.005598
dormancy-heavy,5480000,base-stale,7,16,123137415.951543,112601933.932392,132260806.298286,-1462371.679888,-1956906.207949,-858006.576941,-0.012467,-0.01684,-0.007825,0.862893,0.856667,0.869613,0.199304,0.189666,0.208163,0.01123,0.006785,0.015655,547.0,516.245312,584.035938,0.059367,0.053496,0.065309,-2.066839,-3.098338,-1.3716,0.990919,0.986527,0.99448,0.931769,0.925257,0.938252,0.082172,0.073762,0.090798,0.009251,0.006121,0.012929,0.009081,0.005605,0.013321,0.499521,0.449038,0.549165,0.586182,0.53643,0.627585,0.092566,0.014128,0.187853,1.011675,1.00691,1.01545,0.869755,0.862902,0.876118,0.189306,0.1808,0.199137,0.010775,0.006217,0.015194,-0.011675,-0.015949,-0.006427,0.048768,0.035712,0.063584,0.0488,0.035506,0.063107,0.037983,0.006378,0.082993,1.019534,1.013653,1.023478,0.878357,0.871044,0.886451,0.178337,0.166865,0.188723,0.00862,0.005108,0.011767,-0.019534,-0.023655,-0.015178,0.112958,0.078044,0.152154,0.104837,0.071991,0.142144,0.203343,0.061105,0.361177,1.009904,1.005551,1.014474,0.872311,0.865512,0.87938,0.19359,0.182413,0.203211,0.011208,0.006855,0.015402,-0.009904,-0.013801,-0.004816,0.068735,0.05358,0.079729,0.028715,0.015745,0.0404,0.001589,-0.002126,0.005179
dormancy-heavy,5480000,full-refresh,0,16,121675044.271655,111365104.597458,131407366.686456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,559.6875,524.328125,596.88125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dormancy-heavy,5480000,stronger-but-stale,3,16,127815303.99938,117690099.883458,136675563.786681,-6140259.727725,-6885750.172829,-5467222.049433,-0.050143,-0.054477,-0.045705,0.782601,0.759337,0.804992,0.325948,0.294361,0.358045,0.03016,0.020573,0.040758,515.125,479.171875,551.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,5480000,weaker-but-fresh,0,16,65283475.344372,62824662.512637,67775842.4763,56391568.927283,46533983.089423,64745444.887879,0.452812,0.417939,0.490094,0.747911,0.738317,0.756516,0.02084,0.016116,0.02643,0.0,0.0,0.0,1016.6875,996.339062,1035.860937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,7550000,base-stale,0,16,149455745.537504,136595112.574027,160860567.725152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,813.75,762.290625,869.720312,0.014891,0.010741,0.018797,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,7550000,base-stale,1,16,151382425.366522,137975128.139686,164781325.498678,-1926679.829018,-2407092.731215,-1449794.775044,-0.012664,-0.015222,-0.009901,0.871534,0.865977,0.87677,0.197646,0.188865,0.20607,0.000383,0.000101,0.000654,794.375,744.4375,856.403125,0.053775,0.047557,0.058758,-1.358175,-1.683912,-1.094551,0.997514,0.995307,0.999658,0.928559,0.918256,0.938169,0.100023,0.08495,0.116762,0.000367,0.000139,0.000637,0.002486,0.000107,0.004553,0.449482,0.381945,0.505003,0.498489,0.428291,0.558922,0.012254,0.003102,0.023302,1.012186,1.009527,1.014664,0.878589,0.872825,0.884198,0.186998,0.177429,0.196481,0.000382,0.000127,0.000666,-0.012186,-0.014698,-0.00988,0.054662,0.042364,0.068856,0.053291,0.041134,0.067019,0.000644,0.0,0.001797,1.015853,1.013126,1.019063,0.876222,0.870509,0.882146,0.190687,0.180365,0.200484,0.000299,5.8e-05,0.000545,-0.015853,-0.01828,-0.013044,0.037267,0.028218,0.047849,0.035993,0.02588,0.046714,0.061864,-0.00142,0.18759,1.011463,1.009698,1.013659,0.872907,0.867088,0.878781,0.197747,0.187823,0.207227,0.000385,0.000146,0.000726,-0.011463,-0.013357,-0.00984,0.01094,-0.009781,0.028678,-0.000394,-0.018832,0.014119,-0.00137,-0.004094,0.000709
